logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol	entrez
ENSG00000271913.7	0.145848092058965	0.66726654574418	1.32999480276311	0.183877256773248	0.213791203511623	-6.81121032727012	TAGAP-AS1	105378083
ENSG00000274523.5	0.0717855637922868	6.88085317734155	1.32900543606186	0.184203313930751	0.214157415654445	-6.81252182466427	RCC1L	81554
ENSG00000102981.10	0.147534001928831	5.85036772932974	1.32835927150729	0.184416496246153	0.214392361706878	-6.81337785109174	PARD6A	50855
ENSG00000014914.21	0.147561845711237	5.20320667676298	1.32820651478426	0.184466920401738	0.214425174097164	-6.81358015968481	MTMR11	10903
ENSG00000165272.16	-0.326735152534446	7.01607071999776	-1.32813396748956	0.184490871445638	0.214440111587655	-6.81367623206223	AQP3	360
ENSG00000162298.19	0.081804353309729	7.21974978892076	1.3280828551571	0.184507747252884	0.214446823983588	-6.8137439155736	SYVN1	84447
ENSG00000233101.10	0.410581249315065	2.07532797671866	1.32775541539335	0.184615885504281	0.214559600299103	-6.81417745336332	HOXB-AS3	404266
ENSG00000222014.6	0.338901740640842	2.36003120195153	1.326927347361	0.184889567844966	0.214851820959399	-6.81527335947698	RAB6C	84084
ENSG00000204120.16	0.0602946741479077	6.51837150874295	1.32673589201873	0.184952887971364	0.214912474576289	-6.81552664402205	GIGYF2	26058
ENSG00000138326.21	-0.119417089095577	10.5021517509769	-1.32669623259478	0.184966006562935	0.21491479097695	-6.81557910663711	RPS24	6229
ENSG00000073008.15	0.144150370286256	4.97553017614738	1.32540989251167	0.185391877701901	0.215383707808836	-6.81727986709862	PVR	5817
ENSG00000011105.14	-0.103922402994045	6.61536935620353	-1.32527068555506	0.185438008751028	0.215424346205567	-6.81746382385868	TSPAN9	10867
ENSG00000124789.12	-0.0947468064938779	6.96130005832946	-1.32318122438209	0.186131446238328	0.216216913916537	-6.82022265629792	NUP153	9972
ENSG00000159788.19	0.0896522810462621	5.0328824199252	1.32176805161991	0.18660152850755	0.216741329011571	-6.82208608982375	RGS12	6002
ENSG00000111670.16	0.085489977102927	6.40288283925078	1.32008452592735	0.187162688053782	0.217375627236395	-6.82430342690974	GNPTAB	79158
ENSG00000108523.16	-0.0680921419930964	9.1225612233678	-1.31875910147001	0.187605361428067	0.217863563093922	-6.82604713611949	RNF167	26001
ENSG00000113504.21	0.0922345156779006	6.8186877991927	1.31844775646299	0.18770945854456	0.217971346487365	-6.82645648408137	SLC12A7	10723
ENSG00000186910.4	0.523080310516989	5.89643925065993	1.31840602446393	0.187723414738127	0.217974450075804	-6.82651134486489	SERPINA11	256394
ENSG00000156453.14	-0.137875400786927	6.72151631648881	-1.31679593193004	0.188262454762947	0.218547809693564	-6.82862664804734	PCDH1	5097
ENSG00000197798.9	0.0814862030846133	5.69951214330122	1.31623739401984	0.188449713670741	0.218752047151266	-6.82935984112469	FAM118B	79607
ENSG00000164976.9	0.161659770680261	5.48666988188763	1.31587977656842	0.188569682982975	0.218878155132195	-6.82982912311042	MYORG	57462
ENSG00000116922.14	-0.0878576916100229	5.45250953088293	-1.31582573474739	0.188587817206789	0.218886052199035	-6.82990002821516	C1orf109	54955
ENSG00000182185.18	-0.141391212107477	3.38948185609777	-1.31451673603521	0.189027457278406	0.219369963937537	-6.83161660277665	RAD51B	5890
ENSG00000102103.17	0.0861080500004458	6.83753271716907	1.31427482900555	0.18910878693234	0.219451165132392	-6.83193364480699	PQBP1	10084
ENSG00000154198.14	0.476393785096187	5.49873288352558	1.31387968971889	0.189241689170526	0.219592200348163	-6.83245138720922	CYP4Z2P	163720
ENSG00000078403.17	-0.0796130061158751	5.43380710389017	-1.31318874281536	0.189474249881652	0.219848853337363	-6.83335634728205	MLLT10	8028
ENSG00000213762.12	-0.101264734828322	5.67373915688274	-1.31263978863431	0.189659168670139	0.220041637251815	-6.83407499599302	ZNF134	7693
ENSG00000180071.20	0.338683588067451	-0.586425062907649	1.31260215390788	0.189671851050524	0.220041637251815	-6.83412425352889	ANKRD18A	253650
ENSG00000175066.16	0.0940493629546594	5.30644707318133	1.31259408567849	0.189674570013315	0.220041637251815	-6.83413481330291	GK5	256356
ENSG00000156256.15	-0.0587141076837837	6.78056062409423	-1.31199526219616	0.189876451580669	0.220249387032266	-6.83491837862511	USP16	10600
ENSG00000243323.7	0.2086291718313	-1.52205989354162	1.31182284873792	0.189934606781229	0.220303616559579	-6.83514391699091	PTPRVP	148713
ENSG00000180089.6	0.130942604755996	2.89575242708916	1.31170673954094	0.189973777914419	0.220322593609338	-6.83529578570734	TMEM86B	255043
ENSG00000106615.10	0.0760274613944419	7.96056766065164	1.31157711031573	0.190017517269419	0.220360091164044	-6.83546532255765	RHEB	6009
ENSG00000168993.15	-0.209063797804667	5.27876108618039	-1.31114414102374	0.190163663168378	0.220516336219865	-6.83603146473081	CPLX1	10815
ENSG00000243566.7	0.213203799969712	1.67437630958904	1.31040848304737	0.19041216975913	0.220791254226103	-6.83699296982411	UPK3B	105375355
ENSG00000122986.14	0.123040269969288	3.62970947592568	1.30996970472721	0.190560503874013	0.220949991827512	-6.8375661972821	HVCN1	84329
ENSG00000130702.15	-0.113302863283017	6.54246248190836	-1.30864073968521	0.191010295948023	0.22145822212963	-6.83930121328892	LAMA5	3911
ENSG00000175455.16	0.122073812754871	5.81218698552695	1.30802678646537	0.191218354337118	0.221686141096107	-6.84010216099217	CCDC14	64770
ENSG00000244398.1	-0.139452429684626	8.62352877697812	-1.30780000285402	0.191295249713858	0.221761979955131	-6.84039792242871	RPL36AP37	729362
ENSG00000198492.16	-0.0603772688156912	8.37324643528012	-1.30704373544398	0.191551841568135	0.222046113136107	-6.84138384470935	YTHDF2	51441
ENSG00000180098.9	0.0816676746226587	5.42724902389212	1.30699354401033	0.191568879850181	0.222052539358322	-6.84144925761965	TRNAU1AP	54952
ENSG00000167851.15	0.139221070666352	5.68345332335516	1.30663984593602	0.191688979965655	0.222178419330205	-6.84191015021348	CD300A	11314
ENSG00000087085.16	-0.234088550566887	1.022134405145	-1.30640831191177	0.191767628650452	0.222253701346852	-6.84221178747527	ACHE	43
ENSG00000078304.19	-0.057167836954217	7.04593339187516	-1.30638090166928	0.191776941078304	0.222253701346852	-6.84224749339145	PPP2R5C	5527
ENSG00000205138.4	-0.0695375963363365	7.66828016008449	-1.30600256229767	0.191905513132302	0.22238936428853	-6.84274026044617	SDHAF1	644096
ENSG00000137078.9	0.245096819165603	4.79777688648003	1.30521176311532	0.192174457542434	0.222687671453707	-6.84376977552624	SIT1	27240
ENSG00000231551.8	-0.224378982381839	2.83962921710774	-1.30502727924865	0.192237238930949	0.222747059840935	-6.844009859575	PDE4DIPP6	100132057
ENSG00000284691.1	-0.116415834442425	3.15399195159224	-1.3049612018726	0.192259729283329	0.222759758309563	-6.84409584328495	LOC728743	728743
ENSG00000134308.14	-0.105108295789395	11.0119754332284	-1.3041639918482	0.192531223525037	0.223060943748151	-6.84513287740506	YWHAQ	10971
ENSG00000130005.13	-0.206974162980511	7.08362810909358	-1.30345914949846	0.192771496481321	0.223325923179979	-6.84604923122688	GAMT	2593
ENSG00000103365.15	0.080181081241807	7.44430697138265	1.30287452301146	0.192970956598622	0.223543591962831	-6.84680892005746	GGA2	23062
ENSG00000084070.12	0.0879668797833025	7.75529387691191	1.29990732209225	0.193985634565505	0.224678607142899	-6.85065939523561	SMAP2	64744
ENSG00000067167.8	0.0863054321384883	9.45596398273279	1.29973016596413	0.194046339593045	0.224735442941153	-6.8508890104543	TRAM1	23471
ENSG00000115604.11	-0.163904215750423	2.66399940906359	-1.29947517728237	0.194133739556193	0.224816231465784	-6.85121945111383	IL18R1	8809
ENSG00000137106.18	0.0740100653717187	6.72491033193841	1.29885966912026	0.194344830491805	0.225027347281672	-6.85201682406345	GRHPR	9380
ENSG00000165102.15	-0.0976427656151172	7.43929315300794	-1.29885924264499	0.194344976811648	0.225027347281672	-6.85201737641935	HGSNAT	138050
ENSG00000102098.19	0.214344614306001	2.69404798460147	1.29860445756121	0.194432405765796	0.225115086280111	-6.85234733287457	SCML2	10389
ENSG00000205517.13	0.26592557244838	4.24797207245705	1.29796166580965	0.194653106850166	0.225330100559174	-6.85317948633131	RGL3	57139
ENSG00000271122.1	-0.107147383062528	5.06290633561627	-1.29784575226055	0.194692925090166	0.225349186752057	-6.85332950348321	HERPUD2-AS1	101930085
ENSG00000247240.8	0.0970787274753004	2.64850116417692	1.2966080695759	0.195118463020289	0.225814669819431	-6.85493050005731	UBL7-DT	440288
ENSG00000155629.15	0.157772751742353	5.06623219301039	1.29613530488032	0.195281188384644	0.22597591932518	-6.85554164025177	PIK3AP1	118788
ENSG00000188266.14	-0.113338733921994	3.02016466052253	-1.29547348559402	0.195509153661328	0.22619906752288	-6.85639679732679	HYKK	123688
ENSG00000131507.11	-0.0739494432355983	8.39215139844787	-1.29535994788856	0.195548281634623	0.226230788394877	-6.85654345917381	NDFIP1	80762
ENSG00000133101.10	-0.250635323528574	2.27028168068752	-1.29504449814808	0.195657023801345	0.226343037654613	-6.85695087282746	CCNA1	8900
ENSG00000164930.12	-0.177375152816222	7.04700408093812	-1.2941770851749	0.195956268226272	0.226675640095516	-6.85807065550221	FZD6	8323
ENSG00000102245.8	0.254851394598906	0.463728780567979	1.29337465863265	0.196233392356118	0.226969026076847	-6.85910587882238	CD40LG	959
ENSG00000235217.6	-0.155097463932777	4.77112613695635	-1.29327528067262	0.196267733300553	0.226995154876375	-6.85923404341186	TSPY26P	128854
ENSG00000078674.18	-0.109422763666048	7.56915167575088	-1.29237602422259	0.196578679971276	0.227341172155478	-6.86039333982867	PCM1	5108
ENSG00000105323.17	0.0620312958233082	8.46346970946666	1.29210818598653	0.196671363428919	0.227434744011964	-6.86073847419581	HNRNPUL1	11100
ENSG00000196428.12	0.0768063123660461	5.42838186455965	1.29195070556111	0.196725873339971	0.227484162647046	-6.86094136904184	TSC22D2	9819
ENSG00000108064.11	0.0651429919088969	6.9857247540713	1.29169461709449	0.196814538876174	0.227573068893873	-6.8612712560531	TFAM	7019
ENSG00000180448.10	0.126712619504755	5.17281581140123	1.29106163444261	0.197033822296319	0.227799352392141	-6.86208636961424	ARHGAP45	23526
ENSG00000212694.8	-0.142365127026922	3.83428173413778	-1.29054264282554	0.197213749587044	0.227993729175495	-6.86275439607552	LINC01089	338799
ENSG00000162980.17	0.0689282401261812	5.6061964679962	1.28858197095584	0.197894575092131	0.228767123549146	-6.86527568450909	ARL5A	26225
ENSG00000111725.11	0.0825319735053833	5.87480949427	1.28754454728234	0.198255507119524	0.229170649026745	-6.86660819490922	PRKAB1	5564
ENSG00000049883.15	0.0732338050942209	3.89977055296439	1.28633973567492	0.198675280416469	0.229642138879038	-6.86815436370087	PTCD2	79810
ENSG00000179583.19	0.17132054361224	4.35778082940272	1.28628377269255	0.198694794514038	0.229650953716775	-6.86822614753595	CIITA	4261
ENSG00000077713.19	-0.0945610621420505	7.29742199807719	-1.28618978607666	0.198727570478813	0.229675094616196	-6.86834669736629	SLC25A43	203427
ENSG00000180917.18	-0.0796830780608595	5.50021052323666	-1.28580075118232	0.198863280782755	0.229818189648316	-6.86884559094297	CMTR2	55783
ENSG00000169857.9	0.105257912897991	4.9239473137922	1.2841198172147	0.199450435175953	0.230482951889039	-6.87099947193628	AVEN	57099
ENSG00000134452.20	-0.073280533521618	6.59685712739235	-1.2815894920105	0.200336674946936	0.231465543458428	-6.87423643622442	FBH1	84893
ENSG00000125409.13	0.212706123109795	2.46241099970235	1.28056871636815	0.200695012993102	0.231865693499237	-6.87554048155507	TEKT3	64518
ENSG00000174705.13	-0.124781696935193	6.84952474837064	-1.27908036777272	0.201218329491985	0.232433935395611	-6.87743999854515	SH3PXD2B	285590
ENSG00000171889.5	-0.266958987821315	-1.90382997650302	-1.2790672117607	0.201222959703706	0.232433935395611	-6.87745677920108	MIR31HG	554202
ENSG00000139746.16	0.0687976747292238	6.47916625810922	1.27823728980557	0.201515205181257	0.232757592447924	-6.87851500738194	RBM26	64062
ENSG00000185728.17	0.0707132251078213	7.41545928099459	1.2781843718334	0.201533850020003	0.232765210730983	-6.87858245954565	YTHDF3	253943
ENSG00000169093.16	-0.102692563832312	6.59284353515716	-1.27694849619206	0.201969650384596	0.233254600713196	-6.88015698362661	ASMTL	8623
ENSG00000112039.5	-0.129221417076375	3.75269298352316	-1.27672904991446	0.2020471044716	0.233330103071638	-6.88043640284513	FANCE	2178
ENSG00000164548.11	0.0663490654277437	8.24009827738006	1.27614691809279	0.202252674365552	0.233553539565649	-6.88117739494253	TRA2A	29896
ENSG00000100099.21	0.0721165574991685	5.2093165922351	1.27489691193382	0.202694608557801	0.234035888358114	-6.88276738273695	HPS4	89781
ENSG00000170837.3	-0.213506478717918	5.48467955578599	-1.27394762810895	0.203030694203994	0.234409930111927	-6.88397381954992	GPR27	2850
ENSG00000111540.16	-0.058982330415712	8.53502801326489	-1.27385359233802	0.203064008866482	0.234434382554395	-6.88409328008711	RAB5B	5869
ENSG00000146376.11	-0.0921677119771794	6.43601014302402	-1.27360763253577	0.203151165498597	0.234512425414389	-6.88440569932731	ARHGAP18	93663
ENSG00000211956.2	-0.362675207720191	7.15465967632087	-1.27359430837155	0.203155887737333	0.234512425414389	-6.88442262202416	IGHV4-34	28395
ENSG00000160862.13	-0.297437889656244	12.0412023403789	-1.27339133081727	0.203227835244681	0.234581460400141	-6.88468039707178	AZGP1	563
ENSG00000280071.4	0.192866911479209	3.25381308814877	1.27326951693559	0.203271022366739	0.234617291634144	-6.884835077181	LOC102724023	102724023
ENSG00000134056.12	0.0807707219885577	8.35305469113298	1.27266689980703	0.203484768904036	0.234821909539317	-6.88560006773524	MRPS36	92259
ENSG00000141026.6	-0.0769151312740484	4.75553448305979	-1.27228052806193	0.203621900047915	0.234966122998962	-6.88609035641589	MED9	55090
ENSG00000007908.16	-0.279914335262641	3.83474881396585	-1.27219419001237	0.203652552377051	0.234987457103087	-6.88619989531536	SELE	6401
ENSG00000203867.8	-0.278857874920695	1.23386013835822	-1.27202460794201	0.203712768366434	0.235042899080378	-6.8864150260976	RBM20	282996
ENSG00000104957.14	0.0891667799593261	6.29561456798363	1.27192205266778	0.203749190468627	0.23507088279222	-6.88654511323138	YJU2B	81576
ENSG00000170412.18	0.209726200972578	5.01864559909705	1.27150917481768	0.20389587044876	0.235226063023538	-6.88706872604118	GPRC5C	55890
ENSG00000229676.3	0.292985959885975	0.405532604842642	1.27112575188549	0.204032155130978	0.235369232820986	-6.88755483238591	ZNF492	57615
ENSG00000161956.13	0.0881432694473558	4.83568695877909	1.27095807573539	0.204091775171347	0.235423951320241	-6.8877673675121	SENP3	26168
ENSG00000204287.14	0.111799281351644	13.4073706422735	1.26987862370969	0.204475896310756	0.235852959453737	-6.88913494034786	HLA-DRA	3122
ENSG00000014919.13	-0.0673286548639189	6.09268605506535	-1.26979612402448	0.204505275335975	0.235872763086773	-6.88923941273408	COX15	1355
ENSG00000103978.16	-0.0804660220879052	7.56150308693661	-1.26973024879826	0.204528736420958	0.235885739115227	-6.8893228281011	TMEM87A	25963
ENSG00000103061.13	0.0899594290958067	2.85261197239942	1.26918800965661	0.204721926300741	0.236094452407481	-6.89000928171551	SLC7A6OS	84138
ENSG00000152689.18	0.107244044169946	4.0580470544081	1.2662821405171	0.205759499699305	0.237262700124823	-6.89368302161915	RASGRP3	25780
ENSG00000109618.12	0.0870822153427916	4.50280375854013	1.26559402362638	0.206005759131042	0.237532485071832	-6.89455174369979	SEPSECS	51091
ENSG00000105223.20	0.0868783927878711	7.5765290785099	1.26539933009126	0.206075473876625	0.237598687218659	-6.89479745169536	PLD3	23646
ENSG00000166024.14	-0.0667828757454766	6.02637816410998	-1.2646127427029	0.206357305364593	0.237909430952089	-6.89578976076642	R3HCC1L	27291
ENSG00000185875.13	0.147486207156841	5.03982711733252	1.26432677711731	0.206459835292564	0.238013433083592	-6.89615036456539	THNSL1	79896
ENSG00000124302.13	0.406858928072501	3.2986467545281	1.26412298690747	0.206532924720823	0.238083484888224	-6.89640729529245	CHST8	64377
ENSG00000115419.13	-0.115791843281603	6.56984065272777	-1.26388431308597	0.206618549094078	0.238167977289779	-6.89670815345371	GLS	2744
ENSG00000148513.18	-0.614764626546608	4.05148494611098	-1.26323475542395	0.206851709023917	0.238422512823629	-6.89752666097672	ANKRD30A	91074
ENSG00000166501.14	0.228460576026871	2.78278801460297	1.26151045473845	0.207471577868149	0.239090656680629	-6.89969741868811	PRKCB	5579
ENSG00000137992.14	-0.0673352803945644	5.36560404293919	-1.26148458884289	0.207480886664979	0.239090656680629	-6.89972995930953	DBT	1629
ENSG00000125686.12	0.135360596900601	6.53735759417148	1.26114827716696	0.20760194846137	0.239215892655935	-6.90015299611503	MED1	5469
ENSG00000171475.14	0.105518812601563	6.82031410496809	1.26076015790211	0.207741723177327	0.239362674957629	-6.90064106052635	WIPF2	147179
ENSG00000214113.11	-0.0951514416493709	6.09089530183856	-1.25720299567054	0.20902596231532	0.240828027673844	-6.90510726098733	LYRM4	57128
ENSG00000151883.19	-0.147464856147799	4.71976848647684	-1.25710022988076	0.209063149201401	0.240856507411299	-6.90523610188562	PARP8	79668
ENSG00000128607.14	-0.0744109569191085	6.97746208774878	-1.25705970761761	0.209077813929987	0.240859038076182	-6.90528690311392	KLHDC10	23008
ENSG00000226777.7	0.326329237367656	-0.53731932885763	1.25653364684687	0.209268259464905	0.241061702774779	-6.90594625753103	FAM30A	9834
ENSG00000138646.9	-0.185365268527647	4.72795665547548	-1.25650483301508	0.209278694338742	0.241061702774779	-6.90598236428896	HERC5	51191
ENSG00000230076.1	0.407860115075925	5.25309975932595	1.2561851811587	0.209394480971844	0.241166313922022	-6.90638286630751	RPL10P6	285176
ENSG00000173744.18	-0.0669294034225999	6.93382171425214	-1.25603404404438	0.209449243142854	0.241215004115515	-6.90657219547612	AGFG1	3267
ENSG00000185122.11	-0.0871999021961361	6.7790010607484	-1.25519168288979	0.209754649884379	0.241537930762186	-6.90762700389806	HSF1	3297
